MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,Area Name
34,PUDUCHERRY,635,Puducherry,05912,Bahour Taluk,644966,Karikalampakkam
34,PUDUCHERRY,635,Puducherry,05912,Bahour Taluk,644967,Pandasozhanur
34,PUDUCHERRY,635,Puducherry,05912,Bahour Taluk,644968,Nettapakkam
34,PUDUCHERRY,635,Puducherry,05912,Bahour Taluk,644969,Panayadikuppam
34,PUDUCHERRY,635,Puducherry,05912,Bahour Taluk,644970,Aranganur
34,PUDUCHERRY,635,Puducherry,05912,Bahour Taluk,644971,Kirumampakkam
34,PUDUCHERRY,635,Puducherry,05912,Bahour Taluk,644972,Pillaiarkuppam
34,PUDUCHERRY,635,Puducherry,05912,Bahour Taluk,644973,Seliamedu
34,PUDUCHERRY,635,Puducherry,05912,Bahour Taluk,644974,Kaduvanur
34,PUDUCHERRY,635,Puducherry,05912,Bahour Taluk,644975,Karaiyambuthur
34,PUDUCHERRY,635,Puducherry,05912,Bahour Taluk,644976,Manamedu
34,PUDUCHERRY,635,Puducherry,05912,Bahour Taluk,644977,Irulansandy
34,PUDUCHERRY,635,Puducherry,05912,Bahour Taluk,644978,Bahour
34,PUDUCHERRY,635,Puducherry,05912,Bahour Taluk,644979,Manapattu
34,PUDUCHERRY,635,Puducherry,05912,Bahour Taluk,644980,Outchimedu
34,PUDUCHERRY,635,Puducherry,05912,Bahour Taluk,644981,Parikalpet
34,PUDUCHERRY,635,Puducherry,05912,Bahour Taluk,644982,Kuruvinatham
34,PUDUCHERRY,636,Mahe,00000,Mahe,000000,Mahe
34,PUDUCHERRY,636,Mahe,05913,Mahe Taluk,000000,Mahe Taluk
34,PUDUCHERRY,637,Karaikal,00000,Karaikal,000000,Karaikal
34,PUDUCHERRY,637,Karaikal,05914,Karaikal Taluk,000000,Karaikal Taluk
34,PUDUCHERRY,637,Karaikal,05914,Karaikal Taluk,644983,Varichikudy (North)
34,PUDUCHERRY,637,Karaikal,05914,Karaikal Taluk,644984,Poovam
34,PUDUCHERRY,637,Karaikal,05914,Karaikal Taluk,644985,Thiruvettakudy
34,PUDUCHERRY,637,Karaikal,05914,Karaikal Taluk,644986,Varichikudy (South)
34,PUDUCHERRY,637,Karaikal,05914,Karaikal Taluk,644987,Kottucherry
34,PUDUCHERRY,637,Karaikal,05914,Karaikal Taluk,644988,Vizhidiur
34,PUDUCHERRY,637,Karaikal,05914,Karaikal Taluk,644989,Kizhamanai
34,PUDUCHERRY,637,Karaikal,05914,Karaikal Taluk,644990,Neravy
34,PUDUCHERRY,637,Karaikal,05914,Karaikal Taluk,644991,Keezhaiyur (North)
34,PUDUCHERRY,637,Karaikal,05914,Karaikal Taluk,644992,Keezhaiyur (South)
34,PUDUCHERRY,637,Karaikal,05914,Karaikal Taluk,644993,Polagam
34,PUDUCHERRY,637,Karaikal,05914,Karaikal Taluk,644994,Vanjiur
34,PUDUCHERRY,637,Karaikal,05914,Karaikal Taluk,644995,Thirumalairayanpattinam (CT)
34,PUDUCHERRY,637,Karaikal,05915,Thirunallar Taluk,000000,Thirunallar Taluk
34,PUDUCHERRY,637,Karaikal,05915,Thirunallar Taluk,644996,Kurumbagaram
34,PUDUCHERRY,637,Karaikal,05915,Thirunallar Taluk,644997,Ponbethy
34,PUDUCHERRY,637,Karaikal,05915,Thirunallar Taluk,644998,Puthakudy
34,PUDUCHERRY,637,Karaikal,05915,Thirunallar Taluk,644999,Nedungadu
34,PUDUCHERRY,637,Karaikal,05915,Thirunallar Taluk,645000,Melakasakudy
34,PUDUCHERRY,637,Karaikal,05915,Thirunallar Taluk,645001,Ambagarathur
34,PUDUCHERRY,637,Karaikal,05915,Thirunallar Taluk,645002,Nallazhundur
34,PUDUCHERRY,637,Karaikal,05915,Thirunallar Taluk,645003,Thevamapuram
34,PUDUCHERRY,637,Karaikal,05915,Thirunallar Taluk,645004,Sorakudy
34,PUDUCHERRY,637,Karaikal,05915,Thirunallar Taluk,645005,Subrayapuram
34,PUDUCHERRY,637,Karaikal,05915,Thirunallar Taluk,645006,Keezhavoor (Part)
34,PUDUCHERRY,637,Karaikal,05915,Thirunallar Taluk,645007,Thirunallar
34,PUDUCHERRY,637,Karaikal,05915,Thirunallar Taluk,645008,Thennankudy
34,PUDUCHERRY,637,Karaikal,05915,Thirunallar Taluk,645009,Sethur
34,PUDUCHERRY,637,Karaikal,05915,Thirunallar Taluk,645010,Sellur
34,PUDUCHERRY,637,Karaikal,05915,Thirunallar Taluk,645011,Pettai
